Incidente;Fecha;Departamento;Zona;Clase de sitio;Arma empleada;Edad;Sexo;Estado civil;Clase de empleado
15075;16/09/2014;SANTANDER;URBANA;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;51;FEMENINO;CASADO;AMA DE CASA
5626;05/04/2014;SANTANDER;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;63;MASCULINO;CASADO;COMERCIANTE
9019;05/06/2014;MAGDALENA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;34;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
13055;16/08/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;21;MASCULINO;SOLTERO;ESTUDIANTE
8795;01/06/2014;GUAINÍA;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;43;MASCULINO;UNION LIBRE;INDEPENDIENTE
3783;03/03/2014;VALLE;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;52;FEMENINO;CASADO;AMA DE CASA
4613;18/03/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;53;MASCULINO;UNION LIBRE;INDEPENDIENTE
10238;29/06/2014;NARIÑO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;79;MASCULINO;VIUDO;COMERCIANTE
20690;31/12/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;62;FEMENINO;SOLTERO;AMA DE CASA
15197;18/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;25;FEMENINO;SOLTERO;EMPLEADO PUBLICO
5436;02/04/2014;SANTANDER;RURAL;CASAS DE HABITACION;CONTUNDENTES;24;FEMENINO;UNION LIBRE;AMA DE CASA
14201;03/09/2014;SANTANDER;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;56;FEMENINO;CASADO;AMA DE CASA
6259;17/04/2014;SANTANDER;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;49;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
12361;06/08/2014;CESAR;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;25;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
8531;27/05/2014;TOLIMA;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;58;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
2665;12/02/2014;QUINDÍO;URBANA;CASAS DE HABITACION;CONTUNDENTES;44;FEMENINO;UNION LIBRE;AMA DE CASA
14564;09/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;29;MASCULINO;SOLTERO;INDEPENDIENTE
4509;16/03/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;34;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
1369;22/01/2014;META;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;46;FEMENINO;SOLTERO;INDEPENDIENTE
14668;10/09/2014;RISARALDA;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;51;FEMENINO;CASADO;EMPLEADO PARTICULAR
5335;01/04/2014;CHOCÓ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;23;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
18240;10/11/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;48;MASCULINO;CASADO;EMPLEADO PARTICULAR
18274;11/11/2014;META;URBANA;CONJUNTO RESIDENCIAL;SIN EMPLEO DE ARMAS;39;MASCULINO;UNION LIBRE;INDEPENDIENTE
7954;18/05/2014;ANTIOQUIA;URBANA;APARTAMENTO;ARMA DE FUEGO;60;MASCULINO;CASADO;EMPLEADO PARTICULAR
11957;30/07/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;40;FEMENINO;CASADO;AMA DE CASA
162;03/01/2014;CUNDINAMARCA;URBANA;VIAS PUBLICAS;CONTUNDENTES;65;FEMENINO;CASADO;INDEPENDIENTE
6419;20/04/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;24;MASCULINO;SOLTERO;DESEMPLEADO
986;16/01/2014;RISARALDA;URBANA;CASAS DE HABITACION;CONTUNDENTES;36;FEMENINO;CASADO;EMPLEADO PARTICULAR
15776;27/09/2014;NORTE DE SANTANDER;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;42;MASCULINO;UNION LIBRE;INDEPENDIENTE
8453;26/05/2014;CAUCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;36;MASCULINO;UNION LIBRE;COMERCIANTE
13762;28/08/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;33;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
10658;06/07/2014;MAGDALENA;URBANA;CASAS DE HABITACION;CONTUNDENTES;39;FEMENINO;CASADO;EMPLEADO PARTICULAR
5498;03/04/2014;QUINDÍO;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;32;MASCULINO;UNION LIBRE;AGRICULTOR
3281;23/02/2014;ATLÁNTICO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;57;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
568;10/01/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;38;FEMENINO;SOLTERO;INDEPENDIENTE
14152;03/09/2014;CALDAS;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;25;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
14646;10/09/2014;HUILA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;51;MASCULINO;CASADO;EMPLEADO PARTICULAR
16682;12/10/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;78;FEMENINO;CASADO;PENSIONADO
13483;23/08/2014;VALLE;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;33;FEMENINO;UNION LIBRE;AMA DE CASA
9080;06/06/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;49;FEMENINO;CASADO;AMA DE CASA
6809;28/04/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;44;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
849;14/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;25;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
7795;15/05/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;26;MASCULINO;SOLTERO;INDEPENDIENTE
13424;22/08/2014;RISARALDA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;25;MASCULINO;UNION LIBRE;ESTUDIANTE
8288;23/05/2014;CASANARE;URBANA;CASAS DE HABITACION;CONTUNDENTES;30;FEMENINO;CASADO;EMPLEADO PARTICULAR
12385;06/08/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;26;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
3317;23/02/2014;SANTANDER;URBANA;APARTAMENTO EN CONJUNTO CERRADO;SIN EMPLEO DE ARMAS;34;MASCULINO;SOLTERO;EMPLEADO SALUD
804;13/01/2014;HUILA;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;MASCULINO;SOLTERO;INDEPENDIENTE
5795;09/04/2014;ANTIOQUIA;RURAL;COLEGIOS, ESCUELAS;SIN EMPLEO DE ARMAS;55;FEMENINO;CASADO;EDUCADOR
8742;31/05/2014;CALDAS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;49;MASCULINO;DIVORCIADO;AGRICULTOR
11472;20/07/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;26;MASCULINO;SEPARADO;INDEPENDIENTE
6025;13/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;57;FEMENINO;SOLTERO;INDEPENDIENTE
17950;06/11/2014;ANTIOQUIA;URBANA;FINCAS Y SIMILARES;CONTUNDENTES;69;MASCULINO;CASADO;INDEPENDIENTE
9401;12/06/2014;SANTANDER;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;26;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
3145;20/02/2014;VALLE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;42;FEMENINO;CASADO;EMPLEADO PARTICULAR
208;04/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
3980;07/03/2014;CESAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;59;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
11847;28/07/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;42;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
17691;31/10/2014;TOLIMA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;62;FEMENINO;CASADO;AGRICULTOR
7229;05/05/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;23;FEMENINO;SOLTERO;INDEPENDIENTE
10395;02/07/2014;CASANARE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;70;MASCULINO;CASADO;INDEPENDIENTE
4266;12/03/2014;TOLIMA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;52;MASCULINO;UNION LIBRE;AGRICULTOR
12963;15/08/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;68;MASCULINO;CASADO;PENSIONADO
11543;22/07/2014;CASANARE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;52;MASCULINO;DIVORCIADO;INDEPENDIENTE
8886;03/06/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;44;MASCULINO;UNION LIBRE;INDEPENDIENTE
18713;20/11/2014;HUILA;URBANA;CASAS DE HABITACION;CONTUNDENTES;25;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
14794;12/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;54;FEMENINO;SEPARADO;EMPLEADO PARTICULAR
18264;11/11/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;18;MASCULINO;SOLTERO;ESTUDIANTE
6033;13/04/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;SIN EMPLEO DE ARMAS;53;MASCULINO;UNION LIBRE;INDEPENDIENTE
1377;22/01/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;67;MASCULINO;CASADO;COMERCIANTE
11015;12/07/2014;NARIÑO;URBANA;CASAS DE HABITACION;CONTUNDENTES;45;MASCULINO;CASADO;DESEMPLEADO
14496;08/09/2014;CHOCÓ;URBANA;VIAS PUBLICAS;CONTUNDENTES;53;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
2750;14/02/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;52;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6024;13/04/2014;CESAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;34;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
1645;27/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;52;FEMENINO;CASADO;AMA DE CASA
9966;24/06/2014;BOYACÁ;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;22;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
15970;30/09/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;40;MASCULINO;CASADO;INDEPENDIENTE
3486;26/02/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;50;MASCULINO;UNION LIBRE;COMERCIANTE
5886;10/04/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;35;FEMENINO;SOLTERO;AMA DE CASA
14458;07/09/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;24;FEMENINO;UNION LIBRE;INDEPENDIENTE
4883;23/03/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;35;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
16602;11/10/2014;AMAZONAS;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;23;MASCULINO;UNION LIBRE;COMERCIANTE
15755;27/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;43;FEMENINO;CASADO;EMPLEADO PARTICULAR
4617;18/03/2014;NARIÑO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;28;MASCULINO;DIVORCIADO;INDEPENDIENTE
10044;26/06/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;43;MASCULINO;CASADO;COMERCIANTE
17447;26/10/2014;RISARALDA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;29;FEMENINO;CASADO;EMPLEADO PARTICULAR
15309;20/09/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;MASCULINO;CASADO;COMERCIANTE
18394;14/11/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;CONTUNDENTES;19;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
2125;04/02/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;39;MASCULINO;SOLTERO;INDEPENDIENTE
4135;10/03/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;55;FEMENINO;SOLTERO;INDEPENDIENTE
1949;02/02/2014;ANTIOQUIA;URBANA;VIAS PUBLICAS;CONTUNDENTES;66;MASCULINO;-;INDEPENDIENTE
18565;17/11/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;59;MASCULINO;UNION LIBRE;COMERCIANTE
6762;27/04/2014;CASANARE;URBANA;VIAS PUBLICAS;CONTUNDENTES;34;FEMENINO;CASADO;INDEPENDIENTE
4799;21/03/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;36;MASCULINO;CASADO;INDEPENDIENTE
14675;10/09/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;52;MASCULINO;UNION LIBRE;NO REPORTA
1734;29/01/2014;CAUCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;24;MASCULINO;SOLTERO;INDEPENDIENTE
6886;29/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;25;FEMENINO;UNION LIBRE;AMA DE CASA
4836;21/03/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;55;MASCULINO;CASADO;AGRICULTOR
11422;19/07/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;60;FEMENINO;CASADO;PENSIONADO
9448;13/06/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;52;MASCULINO;UNION LIBRE;INDEPENDIENTE
444;08/01/2014;BOLÍVAR;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;64;MASCULINO;UNION LIBRE;COMERCIANTE
1820;30/01/2014;SANTANDER;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;50;MASCULINO;CASADO;EMPLEADO PARTICULAR
2812;15/02/2014;CASANARE;URBANA;CASAS DE HABITACION;CONTUNDENTES;51;FEMENINO;SOLTERO;INDEPENDIENTE
16811;14/10/2014;NORTE DE SANTANDER;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;54;MASCULINO;CASADO;INDEPENDIENTE
10504;03/07/2014;TOLIMA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;26;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
12740;12/08/2014;BOYACÁ;URBANA;APARTAMENTO;CONTUNDENTES;32;MASCULINO;UNION LIBRE;INDEPENDIENTE
14710;11/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;62;FEMENINO;SOLTERO;DESEMPLEADO
14490;08/09/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;45;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
9003;05/06/2014;CHOCÓ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;33;MASCULINO;CASADO;EMPLEADO PARTICULAR
9925;23/06/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CORTANTES;65;MASCULINO;CASADO;INDEPENDIENTE
9585;16/06/2014;MAGDALENA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;47;FEMENINO;UNION LIBRE;AMA DE CASA
20155;20/12/2014;CASANARE;URBANA;PERIMETRO URBANO;SIN EMPLEO DE ARMAS;38;FEMENINO;UNION LIBRE;INDEPENDIENTE
20500;27/12/2014;CUNDINAMARCA;URBANA;LOCAL COMERCIAL;SIN EMPLEO DE ARMAS;37;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
14014;01/09/2014;NARIÑO;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;28;FEMENINO;SOLTERO;AMA DE CASA
12599;10/08/2014;ANTIOQUIA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;48;FEMENINO;CASADO;AGRICULTOR
734;12/01/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;FEMENINO;CASADO;AMA DE CASA
9780;20/06/2014;QUINDÍO;URBANA;CASAS DE HABITACION;CONTUNDENTES;60;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
12205;03/08/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;25;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6996;01/05/2014;CESAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;32;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
13948;31/08/2014;TOLIMA;URBANA;VIAS PUBLICAS;CONTUNDENTES;44;FEMENINO;SOLTERO;AMA DE CASA
7393;08/05/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;66;FEMENINO;CASADO;INDEPENDIENTE
11101;14/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;36;FEMENINO;SOLTERO;INDEPENDIENTE
12371;06/08/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;55;FEMENINO;SOLTERO;AMA DE CASA
6270;17/04/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;34;MASCULINO;UNION LIBRE;EMPLEADO POLICIAL
5583;05/04/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;37;FEMENINO;UNION LIBRE;INDEPENDIENTE
6570;23/04/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;40;MASCULINO;CASADO;INDEPENDIENTE
15815;28/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;84;MASCULINO;SOLTERO;INDEPENDIENTE
5646;06/04/2014;ATLÁNTICO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;35;MASCULINO;SOLTERO;INDEPENDIENTE
8781;01/06/2014;CASANARE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;19;MASCULINO;SOLTERO;COMERCIANTE
16440;08/10/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;43;MASCULINO;UNION LIBRE;INDEPENDIENTE
17624;30/10/2014;HUILA;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;52;MASCULINO;UNION LIBRE;AGRICULTOR
11674;24/07/2014;HUILA;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;45;MASCULINO;CASADO;AGRICULTOR
13963;01/09/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;30;MASCULINO;CASADO;EMPLEADO PARTICULAR
12316;05/08/2014;CUNDINAMARCA;URBANA;CONJUNTO RESIDENCIAL;SIN EMPLEO DE ARMAS;28;MASCULINO;SOLTERO;INDEPENDIENTE
1455;24/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;22;FEMENINO;SOLTERO;ESTUDIANTE
2463;09/02/2014;VALLE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;63;FEMENINO;DIVORCIADO;AMA DE CASA
15694;26/09/2014;META;URBANA;CONJUNTO RESIDENCIAL;SIN EMPLEO DE ARMAS;46;FEMENINO;UNION LIBRE;INDEPENDIENTE
357;06/01/2014;NARIÑO;URBANA;CASAS DE HABITACION;CONTUNDENTES;31;MASCULINO;SOLTERO;INDEPENDIENTE
16271;05/10/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;34;FEMENINO;UNION LIBRE;AMA DE CASA
15688;26/09/2014;GUAJIRA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;54;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
2961;17/02/2014;NARIÑO;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;26;MASCULINO;CASADO;COMERCIANTE
2707;13/02/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;36;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
6273;18/04/2014;ATLÁNTICO;URBANA;CASAS DE HABITACION;CONTUNDENTES;64;MASCULINO;CASADO;PENSIONADO
16730;13/10/2014;CASANARE;URBANA;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;58;MASCULINO;CASADO;INDEPENDIENTE
18335;12/11/2014;VALLE;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;35;MASCULINO;CASADO;INDEPENDIENTE
13530;24/08/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;29;MASCULINO;CASADO;EMPLEADO PARTICULAR
3715;02/03/2014;RISARALDA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;46;MASCULINO;SOLTERO;COMERCIANTE
9939;23/06/2014;GUAJIRA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;38;MASCULINO;UNION LIBRE;AGRICULTOR
2977;17/02/2014;VALLE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;42;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
5033;26/03/2014;BOLÍVAR;URBANA;APARTAMENTO EN CONJUNTO CERRADO;ARMA DE FUEGO;57;MASCULINO;CASADO;COMERCIANTE
13749;28/08/2014;META;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;26;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6345;19/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;49;MASCULINO;SOLTERO;INDEPENDIENTE
5079;26/03/2014;NORTE DE SANTANDER;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;31;FEMENINO;UNION LIBRE;COMERCIANTE
11984;30/07/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;39;MASCULINO;SOLTERO;INDEPENDIENTE
1239;20/01/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;60;MASCULINO;CASADO;COMERCIANTE
5920;11/04/2014;CUNDINAMARCA;URBANA;APARTAMENTO;ARMA DE FUEGO;39;FEMENINO;SOLTERO;INDEPENDIENTE
17981;06/11/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;55;MASCULINO;CASADO;NO REPORTA
20390;24/12/2014;SANTANDER;URBANA;CASAS DE HABITACION;-;20;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
5146;28/03/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;46;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
10193;28/06/2014;VALLE;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;26;MASCULINO;SOLTERO;ESTUDIANTE
10269;30/06/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;46;MASCULINO;CASADO;PENSIONADO
12540;09/08/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;35;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
16934;16/10/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;55;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
1663;27/01/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;18;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
13302;20/08/2014;QUINDÍO;URBANA;CASAS DE HABITACION;CONTUNDENTES;69;FEMENINO;CASADO;AMA DE CASA
5769;08/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;51;FEMENINO;UNION LIBRE;AMA DE CASA
20306;23/12/2014;BOYACÁ;URBANA;APARTAMENTO;CONTUNDENTES;29;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
13116;17/08/2014;CUNDINAMARCA;URBANA;CONJUNTO RESIDENCIAL;SIN EMPLEO DE ARMAS;31;MASCULINO;SOLTERO;INDEPENDIENTE
1454;24/01/2014;CUNDINAMARCA;URBANA;CASA EN CONJUNTO CERRADO;SIN EMPLEO DE ARMAS;40;MASCULINO;CASADO;INDEPENDIENTE
11491;21/07/2014;ANTIOQUIA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;60;FEMENINO;DIVORCIADO;PENSIONADO
3620;01/03/2014;ATLÁNTICO;URBANA;CASAS DE HABITACION;CONTUNDENTES;47;MASCULINO;CASADO;EMPLEADO PARTICULAR
18189;09/11/2014;SANTANDER;URBANA;APARTAMENTO;CONTUNDENTES;46;FEMENINO;CASADO;AMA DE CASA
882;14/01/2014;TOLIMA;URBANA;CASAS DE HABITACION;CONTUNDENTES;27;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
12894;14/08/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;38;MASCULINO;UNION LIBRE;INDEPENDIENTE
13292;20/08/2014;HUILA;URBANA;CASAS DE HABITACION;CONTUNDENTES;45;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
2292;07/02/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;33;FEMENINO;CASADO;AMA DE CASA
12821;13/08/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
13903;31/08/2014;ANTIOQUIA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;-;52;FEMENINO;SEPARADO;EMPLEADO PARTICULAR
8713;30/05/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;32;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
12377;06/08/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;53;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
